ID	M	e_M	logR	e_logR	logL	e_logL	Teff	e_Teff	I_M0	e_I_M0	V_M0	e_V_M0	VI	e_VI	W	e_W
OGLE-LMC-RRLYR-33873	0.718	0.051	0.746	0.019	1.663	0.042	6360	100	0.136	0.087	0.686	0.099	0.555	0.028	-0.728	0.078	
OGLE-LMC-RRLYR-33876	0.704	0.051	0.790	0.020	1.592	0.042	5840	100	0.185	0.087	0.878	0.099	0.693	0.029	-0.877	0.078	
OGLE-LMC-RRLYR-33888	0.711	0.051	0.746	0.019	1.656	0.042	6340	100	0.135	0.088	0.699	0.099	0.563	0.028	-0.741	0.079	
OGLE-LMC-RRLYR-33891	0.646	0.053	0.732	0.020	1.718	0.042	6690	100	0.074	0.087	0.556	0.098	0.475	0.029	-0.662	0.080	
OGLE-LMC-RRLYR-33901	0.700	0.051	0.796	0.020	1.811	0.042	6530	100	-0.181	0.088	0.324	0.099	0.508	0.028	-0.965	0.079	
OGLE-LMC-RRLYR-33916	0.552	0.051	0.725	0.019	1.607	0.044	6350	100	0.219	0.090	0.76	0.10	0.549	0.029	-0.636	0.078	
OGLE-LMC-RRLYR-33930	0.575	0.053	0.702	0.020	1.653	0.042	6660	110	0.175	0.088	0.672	0.099	0.485	0.029	-0.577	0.081	
OGLE-LMC-RRLYR-33941	0.751	0.065	0.762	0.024	1.738	0.045	6510	110	0.016	0.093	0.50	0.10	0.510	0.030	-0.781	0.092	
OGLE-LMC-RRLYR-33945	0.541	0.051	0.711	0.020	1.590	0.043	6360	100	0.291	0.088	0.83	0.10	0.554	0.028	-0.588	0.079	
OGLE-LMC-RRLYR-33950	0.644	0.052	0.729	0.020	1.677	0.042	6550	100	0.145	0.088	0.637	0.099	0.504	0.028	-0.637	0.079	
OGLE-LMC-RRLYR-33956	0.662	0.051	0.754	0.019	1.673	0.043	6340	100	0.109	0.088	0.64	0.10	0.550	0.029	-0.752	0.078	
OGLE-LMC-RRLYR-33960	0.561	0.053	0.696	0.020	1.700	0.042	6880	100	0.118	0.088	0.558	0.099	0.432	0.028	-0.550	0.079	
OGLE-LMC-RRLYR-33970	0.634	0.052	0.745	0.020	1.717	0.042	6580	100	0.035	0.088	0.538	0.099	0.499	0.028	-0.742	0.079	
OGLE-LMC-RRLYR-33972	0.748	0.053	0.751	0.020	1.578	0.043	6020	100	0.244	0.089	0.88	0.10	0.644	0.029	-0.746	0.081	
OGLE-LMC-RRLYR-33981	0.557	0.051	0.744	0.019	1.684	0.042	6460	100	0.046	0.088	0.586	0.099	0.531	0.028	-0.766	0.079	
OGLE-LMC-RRLYR-33987	0.667	0.051	0.760	0.020	1.618	0.043	6140	100	0.182	0.089	0.78	0.10	0.611	0.028	-0.758	0.079	
OGLE-LMC-RRLYR-34001	0.702	0.051	0.768	0.019	1.698	0.042	6340	100	0.068	0.088	0.60	0.10	0.545	0.029	-0.789	0.078	
OGLE-LMC-RRLYR-34003	0.712	0.056	0.754	0.021	1.706	0.043	6460	110	0.047	0.089	0.58	0.10	0.533	0.030	-0.782	0.085	
OGLE-LMC-RRLYR-34008	0.560	0.059	0.740	0.021	1.772	0.045	6820	100	-0.089	0.093	0.37	0.10	0.449	0.029	-0.781	0.086	
OGLE-LMC-RRLYR-34018	0.659	0.051	0.738	0.019	1.655	0.042	6400	100	0.155	0.087	0.697	0.098	0.543	0.028	-0.687	0.078	
OGLE-LMC-RRLYR-34019	0.586	0.050	0.752	0.019	1.664	0.042	6340	100	0.070	0.088	0.635	0.099	0.561	0.028	-0.790	0.079	
OGLE-LMC-RRLYR-34030	0.689	0.050	0.783	0.019	1.680	0.042	6160	100	0.016	0.087	0.628	0.098	0.608	0.028	-0.919	0.077	
OGLE-LMC-RRLYR-34034	0.635	0.053	0.723	0.020	1.737	0.043	6810	100	0.026	0.089	0.45	0.10	0.435	0.029	-0.652	0.081	
OGLE-LMC-RRLYR-34035	0.558	0.052	0.701	0.019	1.625	0.042	6560	100	0.206	0.087	0.730	0.098	0.512	0.028	-0.590	0.079	
OGLE-LMC-RRLYR-34042	0.685	0.051	0.742	0.019	1.652	0.042	6370	100	0.132	0.087	0.700	0.099	0.559	0.028	-0.734	0.078	
OGLE-LMC-RRLYR-34044	0.627	0.052	0.745	0.020	1.727	0.042	6610	100	0.022	0.088	0.523	0.099	0.492	0.028	-0.746	0.079	
OGLE-LMC-RRLYR-34047	0.534	0.051	0.708	0.019	1.676	0.042	6720	100	0.127	0.087	0.609	0.098	0.469	0.028	-0.596	0.077	
OGLE-LMC-RRLYR-34050	0.719	0.051	0.761	0.019	1.682	0.042	6320	100	0.076	0.088	0.642	0.099	0.565	0.028	-0.809	0.079	
OGLE-LMC-RRLYR-34060	0.748	0.051	0.806	0.019	1.692	0.042	6050	100	-0.009	0.087	0.629	0.099	0.635	0.028	-0.992	0.078	
OGLE-LMC-RRLYR-34080	0.624	0.057	0.750	0.021	1.791	0.043	6810	110	-0.110	0.090	0.33	0.10	0.449	0.029	-0.805	0.084	
OGLE-LMC-RRLYR-34082	0.713	0.051	0.791	0.019	1.777	0.042	6450	100	-0.139	0.088	0.38	0.10	0.529	0.028	-0.960	0.079	
OGLE-LMC-RRLYR-34089	0.599	0.052	0.722	0.020	1.670	0.042	6580	100	0.142	0.087	0.640	0.099	0.500	0.028	-0.636	0.079	
OGLE-LMC-RRLYR-34090	0.581	0.055	0.711	0.020	1.708	0.042	6800	100	0.081	0.089	0.540	0.099	0.452	0.028	-0.614	0.081	
OGLE-LMC-RRLYR-34100	0.692	0.051	0.749	0.019	1.739	0.042	6620	100	0.008	0.087	0.510	0.099	0.493	0.028	-0.764	0.078	
OGLE-LMC-RRLYR-34114	0.628	0.056	0.739	0.021	1.657	0.043	6380	100	0.096	0.090	0.66	0.10	0.548	0.029	-0.745	0.082	
OGLE-LMC-RRLYR-34116	0.752	0.050	0.782	0.019	1.665	0.042	6130	100	0.086	0.087	0.698	0.099	0.614	0.028	-0.864	0.077	
OGLE-LMC-RRLYR-34129	0.629	0.055	0.743	0.021	1.699	0.042	6530	110	0.057	0.089	0.582	0.099	0.516	0.030	-0.745	0.084	
OGLE-LMC-RRLYR-34130	0.642	0.056	0.715	0.021	1.632	0.044	6500	110	0.192	0.092	0.72	0.10	0.519	0.031	-0.611	0.084	
OGLE-LMC-RRLYR-34132	0.642	0.058	0.783	0.023	1.738	0.044	6370	110	-0.075	0.093	0.46	0.10	0.547	0.030	-0.920	0.091	
OGLE-LMC-RRLYR-34141	0.589	0.053	0.675	0.020	1.573	0.042	6570	100	0.416	0.088	0.89	0.10	0.498	0.029	-0.367	0.080	
OGLE-LMC-RRLYR-34146	0.564	0.053	0.719	0.020	1.722	0.042	6790	100	0.049	0.088	0.512	0.099	0.452	0.028	-0.652	0.080	
OGLE-LMC-RRLYR-34149	0.656	0.061	0.716	0.021	1.680	0.044	6660	110	0.151	0.090	0.64	0.10	0.485	0.029	-0.602	0.084	
OGLE-LMC-RRLYR-34151	0.566	0.052	0.725	0.020	1.570	0.042	6210	100	0.274	0.087	0.868	0.099	0.594	0.029	-0.646	0.079	
OGLE-LMC-RRLYR-34157	0.647	0.052	0.735	0.020	1.722	0.043	6650	100	0.065	0.088	0.53	0.10	0.477	0.028	-0.679	0.079	
OGLE-LMC-RRLYR-34162	0.642	0.051	0.714	0.019	1.654	0.042	6580	100	0.169	0.087	0.691	0.098	0.507	0.028	-0.618	0.078	
OGLE-LMC-RRLYR-34163	0.617	0.053	0.713	0.020	1.687	0.042	6720	100	0.144	0.088	0.625	0.099	0.469	0.028	-0.584	0.079	
OGLE-LMC-RRLYR-34164	0.703	0.050	0.764	0.019	1.586	0.042	6000	100	0.232	0.087	0.88	0.10	0.651	0.029	-0.770	0.077	
OGLE-LMC-RRLYR-34169	0.604	0.064	0.714	0.022	1.655	0.044	6570	110	0.167	0.090	0.67	0.10	0.504	0.030	-0.608	0.086	
OGLE-LMC-RRLYR-34171	0.563	0.052	0.700	0.020	1.622	0.042	6570	100	0.254	0.088	0.740	0.099	0.497	0.029	-0.520	0.080	
OGLE-LMC-RRLYR-34180	0.695	0.050	0.740	0.019	1.627	0.042	6300	100	0.193	0.088	0.76	0.10	0.569	0.028	-0.688	0.078	
OGLE-LMC-RRLYR-34182	0.525	0.050	0.724	0.019	1.634	0.042	6420	100	0.127	0.087	0.683	0.098	0.545	0.028	-0.721	0.077	
OGLE-LMC-RRLYR-34189	0.579	0.050	0.715	0.019	1.674	0.042	6640	100	0.112	0.087	0.613	0.098	0.490	0.028	-0.642	0.077	
OGLE-LMC-RRLYR-34190	0.637	0.057	0.726	0.021	1.661	0.043	6510	110	0.140	0.089	0.67	0.10	0.523	0.030	-0.672	0.084	
OGLE-LMC-RRLYR-34191	0.729	0.061	0.823	0.022	1.834	0.045	6440	100	-0.284	0.095	0.26	0.11	0.539	0.029	-1.119	0.089	
OGLE-LMC-RRLYR-34196	0.671	0.052	0.760	0.019	1.672	0.042	6300	100	0.060	0.087	0.649	0.099	0.575	0.028	-0.830	0.078	
OGLE-LMC-RRLYR-34212	0.700	0.064	0.749	0.024	1.710	0.045	6510	110	0.067	0.093	0.56	0.10	0.511	0.031	-0.732	0.094	
OGLE-LMC-RRLYR-34213	0.734	0.051	0.780	0.020	1.637	0.042	6090	100	0.140	0.088	0.77	0.10	0.632	0.028	-0.843	0.080	
OGLE-LMC-RRLYR-34222	0.614	0.051	0.718	0.019	1.609	0.042	6370	100	0.242	0.087	0.795	0.099	0.552	0.028	-0.610	0.078	
OGLE-LMC-RRLYR-34236	0.668	0.052	0.736	0.020	1.656	0.042	6420	100	0.174	0.089	0.71	0.10	0.537	0.028	-0.665	0.080	
OGLE-LMC-RRLYR-34247	0.676	0.051	0.749	0.019	1.718	0.042	6560	100	0.020	0.087	0.539	0.099	0.512	0.028	-0.775	0.078	
OGLE-LMC-RRLYR-34274	0.598	0.053	0.744	0.020	1.759	0.043	6750	100	-0.054	0.089	0.41	0.10	0.464	0.028	-0.773	0.080	
OGLE-LMC-RRLYR-34275	0.554	0.051	0.688	0.019	1.626	0.042	6680	100	0.274	0.088	0.759	0.099	0.477	0.028	-0.473	0.079	
OGLE-LMC-RRLYR-34291	0.632	0.051	0.778	0.020	1.746	0.042	6430	100	-0.094	0.088	0.456	0.099	0.540	0.028	-0.921	0.080	
OGLE-LMC-RRLYR-34292	0.684	0.051	0.774	0.019	1.724	0.042	6380	100	-0.036	0.087	0.519	0.098	0.550	0.028	-0.892	0.078	
OGLE-LMC-RRLYR-34298	0.651	0.051	0.746	0.019	1.588	0.042	6130	100	0.248	0.088	0.865	0.099	0.617	0.028	-0.698	0.078	
OGLE-LMC-RRLYR-34303	0.724	0.052	0.821	0.020	1.801	0.043	6300	100	-0.212	0.090	0.34	0.10	0.562	0.028	-1.082	0.081	
OGLE-LMC-RRLYR-34311	0.703	0.051	0.742	0.019	1.695	0.042	6510	100	0.075	0.087	0.617	0.099	0.525	0.028	-0.739	0.078	
OGLE-LMC-RRLYR-34332	0.595	0.053	0.675	0.020	1.595	0.042	6640	100	0.326	0.089	0.80	0.10	0.481	0.029	-0.423	0.080	
OGLE-LMC-RRLYR-34334	0.536	0.051	0.687	0.019	1.646	0.042	6750	100	0.198	0.087	0.678	0.098	0.466	0.028	-0.523	0.078	
OGLE-LMC-RRLYR-34338	0.696	0.051	0.752	0.019	1.622	0.042	6190	100	0.185	0.087	0.786	0.099	0.600	0.029	-0.744	0.078	
OGLE-LMC-RRLYR-34346	0.649	0.051	0.776	0.019	1.745	0.042	6430	100	-0.072	0.087	0.457	0.099	0.532	0.028	-0.893	0.078	
OGLE-LMC-RRLYR-34350	0.713	0.051	0.767	0.019	1.704	0.042	6370	100	0.022	0.087	0.590	0.098	0.558	0.028	-0.843	0.078	
OGLE-LMC-RRLYR-34354	0.584	0.053	0.703	0.020	1.696	0.042	6810	100	0.132	0.088	0.578	0.099	0.444	0.028	-0.558	0.079	
OGLE-LMC-RRLYR-34369	0.667	0.050	0.741	0.019	1.604	0.042	6190	100	0.238	0.087	0.829	0.099	0.593	0.028	-0.688	0.077	
OGLE-LMC-RRLYR-34376	0.604	0.058	0.714	0.021	1.718	0.043	6800	110	0.067	0.089	0.51	0.10	0.447	0.029	-0.628	0.083	
OGLE-LMC-RRLYR-34384	0.656	0.055	0.736	0.020	1.667	0.042	6450	110	0.114	0.089	0.64	0.10	0.531	0.029	-0.714	0.083	
OGLE-LMC-RRLYR-34400	0.638	0.051	0.779	0.019	1.586	0.042	5890	100	0.186	0.088	0.880	0.099	0.687	0.028	-0.861	0.079	
OGLE-LMC-RRLYR-34404	0.572	0.053	0.713	0.020	1.721	0.042	6820	100	0.055	0.088	0.512	0.099	0.447	0.028	-0.637	0.080	
OGLE-LMC-RRLYR-34407	0.623	0.050	0.722	0.019	1.554	0.042	6180	100	0.294	0.087	0.922	0.099	0.615	0.028	-0.652	0.078	
OGLE-LMC-RRLYR-34419	0.678	0.050	0.746	0.019	1.593	0.042	6130	100	0.227	0.087	0.854	0.099	0.619	0.028	-0.727	0.077	
OGLE-LMC-RRLYR-34429	0.758	0.050	0.811	0.019	1.669	0.042	5930	100	0.043	0.087	0.705	0.098	0.663	0.028	-0.987	0.077	
OGLE-LMC-RRLYR-34449	0.690	0.050	0.742	0.019	1.627	0.042	6270	100	0.201	0.087	0.792	0.099	0.582	0.028	-0.713	0.077	
OGLE-LMC-RRLYR-34471	0.596	0.057	0.756	0.021	1.756	0.043	6660	110	-0.070	0.090	0.431	0.099	0.488	0.030	-0.825	0.086	
OGLE-LMC-RRLYR-34489	0.673	0.051	0.771	0.019	1.748	0.042	6480	100	-0.069	0.088	0.453	0.099	0.525	0.029	-0.874	0.079	
OGLE-LMC-RRLYR-34520	0.577	0.052	0.741	0.020	1.745	0.042	6690	100	-0.035	0.088	0.440	0.099	0.475	0.028	-0.779	0.081	
OGLE-LMC-RRLYR-34522	0.656	0.057	0.720	0.021	1.615	0.044	6390	110	0.227	0.092	0.79	0.10	0.556	0.030	-0.627	0.084	
OGLE-LMC-RRLYR-34539	0.654	0.051	0.756	0.020	1.591	0.042	6060	100	0.215	0.088	0.843	0.099	0.635	0.028	-0.766	0.079	
OGLE-LMC-RRLYR-34546	0.577	0.051	0.744	0.020	1.772	0.042	6790	100	-0.076	0.088	0.383	0.099	0.455	0.029	-0.783	0.080	
OGLE-LMC-RRLYR-34547	0.696	0.055	0.765	0.021	1.623	0.042	6110	110	0.176	0.089	0.78	0.10	0.615	0.030	-0.781	0.082	
OGLE-LMC-RRLYR-34554	0.539	0.051	0.696	0.020	1.695	0.042	6870	100	0.114	0.087	0.563	0.098	0.438	0.029	-0.564	0.080	
OGLE-LMC-RRLYR-34558	0.662	0.050	0.714	0.019	1.581	0.042	6320	100	0.290	0.088	0.864	0.099	0.569	0.028	-0.593	0.078	
OGLE-LMC-RRLYR-34562	0.573	0.051	0.726	0.019	1.549	0.043	6140	100	0.319	0.090	0.93	0.10	0.618	0.028	-0.638	0.078	
OGLE-LMC-RRLYR-34565	0.582	0.052	0.705	0.020	1.635	0.042	6580	100	0.218	0.088	0.717	0.099	0.502	0.028	-0.563	0.079	
OGLE-LMC-RRLYR-34575	0.598	0.051	0.728	0.020	1.679	0.042	6560	100	0.139	0.088	0.633	0.099	0.501	0.028	-0.647	0.079	
OGLE-LMC-RRLYR-34597	0.688	0.050	0.800	0.019	1.771	0.042	6400	100	-0.131	0.088	0.40	0.10	0.533	0.029	-0.959	0.078	
OGLE-LMC-RRLYR-34627	0.638	0.060	0.766	0.024	1.715	0.047	6390	110	-0.015	0.099	0.53	0.11	0.540	0.030	-0.849	0.095	
OGLE-LMC-RRLYR-34628	0.663	0.051	0.742	0.019	1.651	0.042	6350	100	0.152	0.087	0.701	0.099	0.553	0.028	-0.707	0.078	
OGLE-LMC-RRLYR-34631	0.581	0.053	0.713	0.020	1.699	0.042	6770	100	0.108	0.088	0.575	0.099	0.457	0.029	-0.596	0.080	
OGLE-LMC-RRLYR-34643	0.605	0.051	0.731	0.019	1.708	0.042	6640	100	0.072	0.087	0.558	0.099	0.485	0.028	-0.685	0.078	
OGLE-LMC-RRLYR-34653	0.606	0.053	0.710	0.020	1.664	0.042	6640	100	0.165	0.088	0.655	0.099	0.488	0.029	-0.594	0.081	
OGLE-LMC-RRLYR-34657	0.676	0.057	0.735	0.022	1.635	0.043	6340	120	0.208	0.091	0.76	0.10	0.556	0.032	-0.654	0.087	
OGLE-LMC-RRLYR-34659	0.571	0.051	0.709	0.019	1.696	0.042	6750	100	0.110	0.087	0.576	0.099	0.459	0.028	-0.606	0.078	
OGLE-LMC-RRLYR-34662	0.700	0.051	0.756	0.019	1.687	0.042	6380	100	0.099	0.087	0.641	0.099	0.544	0.028	-0.748	0.078	
OGLE-LMC-RRLYR-34679	0.674	0.053	0.753	0.020	1.597	0.042	6050	110	0.179	0.089	0.82	0.10	0.634	0.030	-0.803	0.080	
OGLE-LMC-RRLYR-34693	0.730	0.060	0.761	0.023	1.683	0.045	6310	120	0.081	0.094	0.63	0.11	0.564	0.032	-0.796	0.089	
OGLE-LMC-RRLYR-34701	0.724	0.050	0.806	0.019	1.745	0.042	6240	100	-0.087	0.087	0.483	0.099	0.577	0.028	-0.987	0.078	
OGLE-LMC-RRLYR-34702	0.604	0.050	0.716	0.019	1.625	0.042	6440	100	0.202	0.087	0.752	0.098	0.539	0.028	-0.636	0.077	
OGLE-LMC-RRLYR-34707	0.610	0.051	0.700	0.020	1.641	0.042	6620	100	0.256	0.088	0.739	0.099	0.487	0.028	-0.505	0.079	
OGLE-LMC-RRLYR-34731	0.698	0.057	0.747	0.021	1.604	0.043	6180	110	0.243	0.090	0.84	0.10	0.602	0.031	-0.686	0.084	
OGLE-LMC-RRLYR-34738	0.550	0.051	0.681	0.019	1.660	0.042	6860	100	0.201	0.087	0.651	0.098	0.441	0.028	-0.478	0.078	
OGLE-LMC-RRLYR-34745	0.750	0.050	0.799	0.019	1.709	0.042	6170	100	-0.011	0.087	0.595	0.098	0.604	0.028	-0.952	0.078	
OGLE-LMC-RRLYR-34746	0.734	0.056	0.751	0.020	1.723	0.042	6540	100	0.034	0.089	0.555	0.099	0.517	0.029	-0.770	0.082	
OGLE-LMC-RRLYR-34797	0.641	0.051	0.764	0.020	1.762	0.042	6610	100	-0.082	0.088	0.424	0.099	0.500	0.028	-0.861	0.080	
OGLE-LMC-RRLYR-34836	0.594	0.050	0.747	0.019	1.757	0.042	6720	100	-0.057	0.087	0.421	0.098	0.473	0.028	-0.791	0.078	
OGLE-LMC-RRLYR-34838	0.639	0.062	0.721	0.022	1.714	0.046	6760	110	0.123	0.094	0.57	0.11	0.457	0.030	-0.582	0.089	
OGLE-LMC-RRLYR-34884	0.684	0.052	0.740	0.019	1.702	0.042	6560	100	0.070	0.087	0.592	0.099	0.511	0.028	-0.723	0.078	
OGLE-LMC-RRLYR-34885	0.685	0.050	0.798	0.019	1.764	0.042	6340	100	-0.122	0.088	0.41	0.10	0.549	0.028	-0.976	0.078	
OGLE-LMC-RRLYR-34891	0.593	0.053	0.737	0.020	1.767	0.042	6800	100	-0.028	0.088	0.413	0.099	0.445	0.028	-0.725	0.080	
OGLE-LMC-RRLYR-34905	0.613	0.050	0.717	0.019	1.634	0.042	6470	100	0.221	0.087	0.743	0.098	0.524	0.028	-0.596	0.077	
OGLE-LMC-RRLYR-34909	0.709	0.057	0.757	0.020	1.720	0.043	6500	100	0.017	0.089	0.55	0.10	0.527	0.029	-0.796	0.081	
OGLE-LMC-RRLYR-34931	0.635	0.056	0.745	0.020	1.733	0.043	6650	110	-0.011	0.089	0.485	0.099	0.492	0.029	-0.775	0.083	
OGLE-LMC-RRLYR-34938	0.653	0.050	0.742	0.019	1.569	0.042	6090	100	0.269	0.087	0.903	0.099	0.629	0.029	-0.693	0.077	
OGLE-LMC-RRLYR-34950	0.636	0.051	0.737	0.019	1.712	0.043	6650	100	0.032	0.090	0.50	0.10	0.468	0.028	-0.695	0.079	
OGLE-LMC-RRLYR-34965	0.637	0.052	0.722	0.020	1.565	0.042	6200	100	0.301	0.088	0.900	0.099	0.601	0.029	-0.625	0.079	
OGLE-LMC-RRLYR-34970	0.689	0.056	0.753	0.021	1.633	0.043	6200	110	0.149	0.089	0.76	0.10	0.600	0.029	-0.780	0.083	
OGLE-LMC-RRLYR-34974	0.536	0.050	0.711	0.019	1.659	0.042	6590	100	0.110	0.087	0.629	0.099	0.499	0.028	-0.669	0.078	
OGLE-LMC-RRLYR-35008	0.696	0.053	0.743	0.020	1.702	0.042	6530	100	0.102	0.089	0.614	0.099	0.511	0.028	-0.692	0.081	
OGLE-LMC-RRLYR-35009	0.644	0.052	0.725	0.019	1.668	0.042	6540	100	0.147	0.087	0.669	0.099	0.513	0.028	-0.643	0.078	
OGLE-LMC-RRLYR-35011	0.668	0.050	0.766	0.020	1.573	0.042	5980	100	0.252	0.087	0.913	0.099	0.660	0.028	-0.765	0.079	
OGLE-LMC-RRLYR-35013	0.655	0.051	0.773	0.019	1.762	0.042	6540	100	-0.101	0.088	0.421	0.099	0.516	0.028	-0.899	0.078	
OGLE-LMC-RRLYR-35015	0.551	0.050	0.693	0.019	1.671	0.042	6810	100	0.154	0.087	0.604	0.099	0.442	0.028	-0.535	0.077	
OGLE-LMC-RRLYR-35042	0.666	0.050	0.740	0.019	1.724	0.042	6650	100	0.055	0.087	0.546	0.098	0.484	0.028	-0.698	0.078	
OGLE-LMC-RRLYR-35054	0.611	0.053	0.751	0.020	1.773	0.042	6720	100	-0.078	0.088	0.393	0.099	0.467	0.029	-0.808	0.081	
OGLE-LMC-RRLYR-35060	0.664	0.051	0.744	0.019	1.743	0.042	6670	100	0.024	0.087	0.494	0.099	0.473	0.028	-0.713	0.078	
OGLE-LMC-RRLYR-35073	0.628	0.066	0.728	0.025	1.707	0.045	6670	120	0.093	0.092	0.57	0.10	0.478	0.032	-0.650	0.095	
OGLE-LMC-RRLYR-35084	0.789	0.060	0.789	0.022	1.636	0.042	5970	120	0.139	0.088	0.790	0.099	0.655	0.032	-0.878	0.085	
OGLE-LMC-RRLYR-35101	0.616	0.054	0.711	0.020	1.667	0.043	6650	100	0.146	0.089	0.64	0.10	0.490	0.028	-0.613	0.081	
OGLE-LMC-RRLYR-35143	0.622	0.052	0.754	0.020	1.756	0.043	6640	100	-0.044	0.088	0.43	0.10	0.484	0.029	-0.801	0.080	
OGLE-LMC-RRLYR-35153	0.590	0.051	0.684	0.019	1.566	0.042	6450	100	0.326	0.088	0.887	0.099	0.541	0.028	-0.519	0.078	
OGLE-LMC-RRLYR-35154	0.710	0.051	0.778	0.019	1.779	0.042	6560	100	-0.109	0.087	0.402	0.099	0.509	0.028	-0.903	0.079	
OGLE-LMC-RRLYR-35157	0.678	0.051	0.807	0.019	1.799	0.042	6420	100	-0.210	0.087	0.335	0.099	0.541	0.028	-1.042	0.078	
OGLE-LMC-RRLYR-35197	0.577	0.054	0.702	0.020	1.683	0.042	6770	100	0.125	0.088	0.602	0.099	0.461	0.028	-0.585	0.080	
OGLE-LMC-RRLYR-35204	0.591	0.063	0.703	0.022	1.686	0.044	6780	110	0.129	0.091	0.60	0.10	0.458	0.030	-0.582	0.088	
OGLE-LMC-RRLYR-35238	0.647	0.053	0.720	0.020	1.704	0.042	6730	100	0.093	0.088	0.576	0.099	0.475	0.028	-0.642	0.079	
OGLE-LMC-RRLYR-35244	0.712	0.053	0.793	0.020	1.674	0.042	6100	110	0.038	0.087	0.669	0.099	0.625	0.030	-0.931	0.079	
OGLE-LMC-RRLYR-35270	0.600	0.050	0.711	0.019	1.576	0.042	6330	100	0.278	0.088	0.864	0.099	0.575	0.028	-0.610	0.078	
OGLE-LMC-RRLYR-35284	0.678	0.050	0.786	0.019	1.788	0.042	6550	100	-0.149	0.087	0.372	0.099	0.516	0.028	-0.945	0.078	
OGLE-LMC-RRLYR-35298	0.671	0.060	0.780	0.022	1.801	0.044	6600	110	-0.139	0.091	0.34	0.10	0.490	0.030	-0.903	0.087	
OGLE-LMC-RRLYR-35299	0.674	0.051	0.769	0.019	1.742	0.042	6490	100	-0.046	0.087	0.490	0.098	0.526	0.028	-0.865	0.078	
OGLE-LMC-RRLYR-35302	0.636	0.059	0.743	0.022	1.747	0.043	6730	110	0.006	0.090	0.47	0.10	0.466	0.030	-0.709	0.084	
OGLE-LMC-RRLYR-35309	0.638	0.050	0.748	0.019	1.717	0.042	6550	100	0.031	0.087	0.551	0.098	0.507	0.028	-0.758	0.077	
OGLE-LMC-RRLYR-35316	0.654	0.051	0.726	0.019	1.680	0.042	6590	100	0.118	0.087	0.624	0.099	0.502	0.028	-0.658	0.078	
OGLE-LMC-RRLYR-35321	0.626	0.050	0.765	0.019	1.549	0.042	5890	100	0.293	0.088	0.983	0.099	0.686	0.029	-0.762	0.079	
OGLE-LMC-RRLYR-35335	0.590	0.050	0.705	0.019	1.560	0.042	6320	100	0.343	0.087	0.916	0.099	0.571	0.028	-0.545	0.078	
OGLE-LMC-RRLYR-35342	0.644	0.051	0.733	0.020	1.673	0.043	6510	100	0.089	0.089	0.60	0.10	0.507	0.029	-0.707	0.079	
OGLE-LMC-RRLYR-35345	0.586	0.055	0.711	0.020	1.701	0.042	6780	100	0.102	0.088	0.560	0.099	0.453	0.029	-0.598	0.080	
OGLE-LMC-RRLYR-35353	0.655	0.052	0.739	0.020	1.599	0.042	6180	100	0.220	0.088	0.82	0.10	0.601	0.030	-0.711	0.079	
OGLE-LMC-RRLYR-35364	0.634	0.050	0.749	0.019	1.572	0.042	6060	99	0.268	0.087	0.911	0.099	0.641	0.028	-0.720	0.077	
OGLE-LMC-RRLYR-35372	0.741	0.059	0.788	0.022	1.760	0.046	6440	110	-0.075	0.094	0.44	0.11	0.518	0.030	-0.883	0.085	
OGLE-LMC-RRLYR-35387	0.716	0.050	0.754	0.019	1.721	0.042	6520	100	0.039	0.087	0.561	0.098	0.518	0.028	-0.763	0.077	
OGLE-LMC-RRLYR-35388	0.627	0.051	0.755	0.019	1.786	0.042	6730	100	-0.101	0.087	0.363	0.099	0.463	0.028	-0.819	0.078	
OGLE-LMC-RRLYR-35392	0.710	0.051	0.761	0.020	1.669	0.042	6300	100	0.105	0.088	0.66	0.10	0.569	0.028	-0.778	0.079	
OGLE-LMC-RRLYR-35424	0.649	0.063	0.728	0.022	1.756	0.044	6840	110	-0.010	0.092	0.43	0.10	0.440	0.029	-0.691	0.088	
OGLE-LMC-RRLYR-35425	0.600	0.051	0.727	0.020	1.629	0.042	6390	100	0.204	0.088	0.745	0.099	0.546	0.028	-0.649	0.079	
OGLE-LMC-RRLYR-35428	0.756	0.050	0.806	0.019	1.694	0.042	6130	100	-0.013	0.088	0.59	0.10	0.609	0.028	-0.957	0.077	
OGLE-LMC-RRLYR-35445	0.640	0.061	0.728	0.022	1.666	0.044	6520	110	0.122	0.092	0.65	0.10	0.521	0.029	-0.682	0.087	
OGLE-LMC-RRLYR-35468	0.661	0.050	0.754	0.020	1.665	0.042	6310	100	0.132	0.088	0.678	0.099	0.555	0.028	-0.746	0.078	
OGLE-LMC-RRLYR-35481	0.673	0.057	0.805	0.021	1.794	0.043	6410	110	-0.201	0.091	0.34	0.10	0.543	0.031	-1.036	0.088	
OGLE-LMC-RRLYR-35486	0.592	0.055	0.721	0.021	1.739	0.043	6830	100	0.040	0.088	0.48	0.10	0.438	0.029	-0.640	0.081	
OGLE-LMC-RRLYR-35489	0.703	0.051	0.797	0.019	1.766	0.042	6370	100	-0.104	0.087	0.426	0.099	0.539	0.028	-0.948	0.078	
OGLE-LMC-RRLYR-35490	0.595	0.058	0.718	0.021	1.659	0.044	6570	110	0.158	0.090	0.67	0.10	0.504	0.029	-0.620	0.084	
